liquid_inlet_flow_vol,liquid_inlet_conc_mol_comp_H2SO4,solid_inlet_flow_mass,solid_inlet_mass_frac_comp_Al2O3,solid_inlet_mass_frac_comp_CaO,solid_inlet_mass_frac_comp_Ce2O3,solid_inlet_mass_frac_comp_Dy2O3,solid_inlet_mass_frac_comp_Fe2O3,solid_inlet_mass_frac_comp_Gd2O3,solid_inlet_mass_frac_comp_La2O3,solid_inlet_mass_frac_comp_Nd2O3,solid_inlet_mass_frac_comp_Pr2O3,solid_inlet_mass_frac_comp_Sc2O3,solid_inlet_mass_frac_comp_Sm2O3,solid_inlet_mass_frac_comp_Y2O3,solid_inlet_mass_frac_comp_inerts,liquid_outlet_flow_vol,liquid_outlet_conc_mass_comp_H,liquid_outlet_conc_mass_comp_HSO4,liquid_outlet_conc_mass_comp_SO4,liquid_outlet_conc_mass_comp_Al,liquid_outlet_conc_mass_comp_Ca,liquid_outlet_conc_mass_comp_Ce,liquid_outlet_conc_mass_comp_Dy,liquid_outlet_conc_mass_comp_Fe,liquid_outlet_conc_mass_comp_Gd,liquid_outlet_conc_mass_comp_La,liquid_outlet_conc_mass_comp_Nd,liquid_outlet_conc_mass_comp_Pr,liquid_outlet_conc_mass_comp_Sc,liquid_outlet_conc_mass_comp_Sm,liquid_outlet_conc_mass_comp_Y,solid_outlet_flow_mass,solid_outlet_mass_frac_comp_Al2O3,solid_outlet_mass_frac_comp_CaO,solid_outlet_mass_frac_comp_Ce2O3,solid_outlet_mass_frac_comp_Dy2O3,solid_outlet_mass_frac_comp_Fe2O3,solid_outlet_mass_frac_comp_Gd2O3,solid_outlet_mass_frac_comp_La2O3,solid_outlet_mass_frac_comp_Nd2O3,solid_outlet_mass_frac_comp_Pr2O3,solid_outlet_mass_frac_comp_Sc2O3,solid_outlet_mass_frac_comp_Sm2O3,solid_outlet_mass_frac_comp_Y2O3,solid_outlet_mass_frac_comp_inerts
0.1562216447998109,0.36571802278385407,0.33533934448147146,0.5582400475921241,0.11453209043428847,0.8860949040750362,0.7028150490683386,0.09314916307826474,0.9032286126870492,0.5195830125791966,0.2937341441605486,0.6500055894630318,0.5326333126516181,0.5594403071640579,0.9810583273983038,0.5445359228290797,0.15573476634352457,0.1441899690098731,0.150104252277367,0.4626954500507945,0.35874178195913464,0.5846931626516018,0.6440098458661009,0.5644609040834742,0.4727248702886368,0.7316159425328305,0.6185209222133715,0.5618779529289051,0.5894784856342388,0.4001360610451141,0.49250578300581943,0.5517472492090582,0.3647944023319439,0.7275077415276192,0.20682825871302846,0.4152339626060881,0.49075293366778605,0.35909957736566256,0.2321408520732229,0.30335694880239256,0.20753712204466607,0.3076457772260685,0.509920496588528,0.41380667713707336,0.6560789871552694,0.3739158980994126
0.45991262757354645,0.2801081246262771,0.23293261681481,0.47130526747594204,0.8265660629735027,0.3583119820420374,0.024252635112072235,0.577465001005478,0.6283170974309639,0.8000143281839601,0.2075547584488601,0.31277510026102645,0.3355154931365292,0.028804813989875527,0.4063343102496537,0.5037242186284583,0.45813189800058746,0.2541348298055938,0.17297757348913845,0.30694940788116226,0.28508429489987325,0.19201743460721,0.19762246174545145,0.13982188303965554,0.28336643915009685,0.3460309670625515,0.2330243813691813,0.2401211999108307,0.1784097524537814,0.1831144389733551,0.1328706060215669,0.2017162381688204,0.2660134163606928,0.641858351924529,0.6084864935098206,0.26208047743972673,0.20827280717058472,0.47978053387182557,0.1573238098073857,0.4845942505388875,0.21852443847013978,0.24794226617354898,0.35157122660953416,0.15630140438713422,0.44543186260990775,0.4035697645491486
0.5454988873679859,0.17736488107998183,0.9169200234835431,0.7244830733757643,0.5463064338236194,0.6008880812965361,0.4407158536820741,0.029086617749905105,0.5070058606285502,0.8980696629674442,0.6982193248496322,0.2958210059132936,0.8882234976561862,0.2930922657965581,0.9385133968453605,0.4236980807105557,0.5429615632392827,0.1547239019170236,0.08580647004126016,0.2499488683800456,0.19076288108361067,0.2847166370389995,0.2819527641423127,0.21601977168597825,0.23092789290305027,0.37423481242918155,0.2975490193292524,0.3468138246623946,0.2289083653237782,0.21660234201751918,0.1870403782679368,0.2388282239910937,0.889047836511772,0.8269945563485424,0.616531213035232,0.4716025423566895,0.5068302799352444,0.47694462518071773,0.2682574517233874,0.6452763644576761,0.4736064065525163,0.3326081199153198,0.8636972959298559,0.37436660986048753,0.7961102704729259,0.26219327123457914
0.42709734911532327,0.6534363273939164,0.8026836755388612,0.759628806295979,0.9763436913768683,0.5971619525559395,0.9851254985990541,0.29473403990268293,0.5248024954813687,0.18028919183575987,0.06309618668305857,0.827244371497835,0.42685497306773024,0.464285740556776,0.10399556511183665,0.33590695900284395,0.4272139600906743,0.325936453580222,0.4248555301812184,0.5860332478482799,0.641119626495653,0.45662435092007253,0.4726026501477192,0.47953418196359876,0.5270985905520367,0.5592614947091107,0.45057618928290577,0.45566263416961456,0.5383424003086656,0.38480275753390175,0.40042475477526457,0.38349130320432123,0.728235807087754,0.6836239340424449,0.6288239515269157,0.30778749660623594,0.722294541356474,0.32822255529020083,0.09741903751450261,0.31915902512831573,0.13958358498026932,0.4048640298338888,0.426065922557283,0.3744271763550437,0.26369100237890175,0.4111924705801017
0.39391077683189835,0.4630920825458133,0.1061348587502589,0.39708164766919635,0.3486022119394282,0.6738293086731368,0.13966270535066136,0.8779695747301114,0.6801483207240143,0.12486572767843916,0.10511025484878767,0.6335963969140863,0.35685355293983995,0.041231338559596535,0.6941674971846468,0.5030139443623436,0.39309549581606507,0.35175682938987884,0.3229498885474984,0.4139969253432836,0.4497192802226702,0.1780513411856083,0.29730697598013894,0.18933825794614031,0.38991246444535016,0.3846734353717248,0.24030336790943835,0.2638382892753961,0.274032970326549,0.2512433483140273,0.1708008695678168,0.28178938927279434,0.13447574078557864,0.5069595227188675,0.44173432980271266,0.30592017416211686,0.23078905632928615,0.424599136729324,0.09578790664246306,0.2718535214301852,0.11882638380374781,0.30148984709053506,0.357474698075135,0.12121300092872997,0.525732231247563,0.5230322892453563
0.3144220416140442,0.474286943818925,0.896615650392953,0.9647876333528737,0.9174901538043845,0.7416342835325215,0.9357513403665615,0.6966723302540684,0.1803014547543136,0.9825621871043161,0.9062290156005106,0.8868734915215409,0.1446811883275909,0.3218529549274869,0.7418351859473568,0.09063155229920797,0.3140402897939284,0.18762143363206824,0.2270182047468104,0.5397531074132202,0.4563980388819096,0.6623913135837821,0.6058528927300272,0.5813559851962987,0.550233001515739,0.492477195861358,0.6495707820665115,0.7187395334704025,0.6818283416177462,0.32413465232963756,0.41881084481538444,0.5096682206944272,0.8414254038020017,0.8786416258704924,0.5251245082250683,0.4041711655965083,0.6876250163356432,0.5337711982620985,0.1079819080155027,0.4754383089762777,0.3594267916340069,0.4556814787852659,0.18029757208660957,0.3148343863133678,0.5947970884398884,0.20904935259904917
0.5736827708020997,0.10057157831371413,0.8716402200822515,0.08560029857438096,0.1373977546512628,0.8593264703246682,0.1680470290175688,0.9989875397474204,0.5879846285313567,0.20043174236168798,0.31841744326744464,0.9794111613518757,0.6165436178382127,0.4911695927469135,0.9895069168495831,0.7227096869198713,0.570574314677256,0.11793226330351601,0.046120828947691525,0.1782861628209147,0.10722276693443616,0.2003776565212427,0.25334135511753897,0.13452126473414922,0.1903273685350771,0.3085950662153446,0.19146781786369227,0.22312966916288124,0.29715871532325105,0.13478512007844975,0.15845861390486238,0.1740479214152715,0.8602456517283441,0.5934468021352794,0.5462611980422858,0.6565165422138557,0.3769229142240007,0.8144409242920597,0.37383032784828957,0.5668344188073007,0.4520216302310763,0.7244945501894319,0.6291609614312205,0.5310082762444455,0.862201158337533,0.3527375287160832
0.3738627140011105,0.39807276450503776,0.7593499160245241,0.09307563678386675,0.27042160508882096,0.7444317774029703,0.4593771122273796,0.9043279298222638,0.09938697369648575,0.31944269780282514,0.8236632953220235,0.9497090280487114,0.39710914739217673,0.5218835881261977,0.5748385290403544,0.7356159148891787,0.3729646140191682,0.21530083386346313,0.21207159335703432,0.4413744230836412,0.37297468097882036,0.4159494665942218,0.48845765634478083,0.3730270147387204,0.47898266883323803,0.38290327178849604,0.4493405235758182,0.5693753636296803,0.5617478389186806,0.3118308290599771,0.3785262780927907,0.38868858314036964,0.7241970250555793,0.5155615776466248,0.4295902460834048,0.41727920504164556,0.4414348491831024,0.584799223132786,0.0915165977602382,0.38474568263387676,0.35036659679963406,0.502103100335264,0.40502103695172237,0.439993063419543,0.5248402795213267,0.4742658127627121
0.8951846815497513,0.8271945255375115,0.987101513737265,0.8185315971042467,0.1494604622440767,0.2755947620782605,0.3545595680615319,0.48001371591278197,0.30017856111945707,0.6997929667049239,0.026121081177286114,0.9475509486576528,0.6882583849507103,0.5024562825964216,0.32680335026180535,0.26009375011759994,0.8954810162021891,0.703964824292719,0.7484669224378491,0.48131195501160434,0.7674538803633778,0.08866785308782274,0.21462570667399106,0.17689704177217516,0.41668059160396537,0.3203715747624334,0.23638411201705944,0.26981152575036915,0.32448986135264474,0.3155762926801906,0.24128038529547474,0.2367550922363059,0.8245423086439752,0.5015244230514114,0.6801202955875708,0.21423663812351273,0.46282059282013266,0.31772774686438365,0.041625685560681934,0.5406729788152086,0.13135623089428006,0.5262646008989172,0.6968514443639006,0.43911789984491545,0.4462787673459696,0.5525962307856862
0.5641091058453949,0.390850603830722,0.39527762835373415,0.0011496065697386754,0.8288542114435892,0.25649210454471516,0.9940975339996347,0.022205319001566835,0.4351399122865134,0.12862558681538327,0.264336997314851,0.31846716682132614,0.36304512198590594,0.013813922746266508,0.8354288564119032,0.9888130790692986,0.5625215584573676,0.37540654428380504,0.28701157155170115,0.34540217635448095,0.3872503114531618,0.16598466101828768,0.1891785851770644,0.24217183330269276,0.3011636818429606,0.32132281352633163,0.20234567291605518,0.2657524684494364,0.18444583801135767,0.21519930174184254,0.1401927929523376,0.24486045623945857,0.3918024738165214,0.37412993156937113,0.6891121074395569,0.2085381444206822,0.7697847506013811,0.2765913331898846,0.09053305245378417,0.36627934097557396,0.19743061323758007,0.24500522095770805,0.3724207331734362,0.14090531927079258,0.6537069849104737,0.6607824014414496
0.6869336350654938,0.9846787067767669,0.5379968493871347,0.5166767870380446,0.1005588863385842,0.3795510524715096,0.4625826191724662,0.11213627684705055,0.13595831197424701,0.4952320874681529,0.48115057559154745,0.46406664347096294,0.15382337088647774,0.9436608112370066,0.956110376142734,0.5741956330589458,0.6880301813832296,0.815906908387762,0.9278905685273338,0.515084544526576,0.9037691131774418,0.09896472808657654,0.2495004543446214,0.21697065432578228,0.4375172759999118,0.25904914934080403,0.2506011647522543,0.34093563755156103,0.2378536651871303,0.27975297593592713,0.35102981224785285,0.3267806402333233,0.4301622972908989,0.22901268094486366,0.5928526784191404,0.1904312185397314,0.47668083185363175,0.11669112581170325,0.01167854269783207,0.39942308139559435,0.13168687698554749,0.2536012958381818,0.18943399452655063,0.63648504171437,0.700286412233471,0.8147735489167987
0.05171691740843918,0.6870947917470317,0.14364707856950407,0.6267806163474928,0.02212803282945312,0.49779433926819416,0.1452509342699897,0.0552827052132329,0.9943184376213348,0.2762912565304076,0.8936070570833353,0.5717171583018277,0.8105879409564928,0.3558616092792772,0.564183378337149,0.5004558137109919,0.052300147623570915,0.18707422400877466,0.31853870860017236,0.7572908497471752,0.6806018648790326,0.7421567775152499,0.6866152139135225,0.6371109116934021,0.7239508366415255,0.94824993913698,0.8153381415070295,0.9065675820157354,0.7280933260519955,0.7342009995988082,0.6328736663838579,0.7654037053251592,0.17765915131863574,0.6713852668677013,0.06475800564171126,0.16689215642629876,0.10111080461145203,0.1956589922139729,0.1373830523723915,0.10199426627856276,0.17655862932894714,0.17233554732966042,0.7173866995061359,0.20909215594473873,0.3256164699836602,0.4616234612860668
0.3873010759614242,0.8781875539427727,0.5922230639596362,0.7492056895218029,0.47686300127510317,0.280725187652457,0.19478876714823642,0.04581717109939134,0.5566573937907877,0.8187461170175503,0.954435043844154,0.12897844639759282,0.09934716342621915,0.889348070202396,0.19539362132331836,0.4023595121420947,0.38830782984057766,0.42534730255245895,0.6413247266355456,0.6793485967164844,0.8606264683381672,0.3855631072157,0.38107036611223033,0.35791147705728615,0.5692497859961452,0.5569352324629954,0.5125026922857853,0.6396598233272663,0.30990351727575927,0.3665504448931545,0.5402314983699672,0.4318565869577608,0.5215708215598372,0.5609590096030804,0.4786756268946569,0.14969229768561912,0.25084075082508883,0.1702210998099834,0.06168960645657587,0.36467739066760724,0.21758542120409385,0.11221376021321856,0.12379512066212936,0.5683206098568578,0.2643332388060993,0.5482628002077466
0.6391821662828364,0.8498889919616965,0.7952568260552196,0.8369677484461068,0.8496516492874091,0.8518423191959499,0.6286116954700893,0.4385716289023544,0.11743024728560465,0.5189468317337417,0.7379096842246661,0.9984143066721455,0.2848483218585391,0.6492230163795574,0.4778734939598588,0.24573966342766074,0.6398910961863064,0.5608327668641083,0.7032795833142886,0.5666301814026112,0.8060259512516789,0.23791532139062027,0.42054609409546917,0.29217097759794636,0.4886019515839907,0.31441214483887087,0.3258674529816281,0.455879028304003,0.4337160819500883,0.3141071983204095,0.34517049632333147,0.32877361840006486,0.6763516770291027,0.5518081884596829,0.7518763984914745,0.3931621647849631,0.568331788457526,0.28813190198673283,0.02849671407683523,0.421093701188841,0.22323434499065808,0.48541322195293896,0.31066353223133736,0.4876537263574651,0.4719444819221828,0.5210203543476777
0.14335292878936065,0.07224838012387003,0.34188940815200025,0.5030859778123198,0.7363510075877656,0.18371129711123216,0.8805075670521009,0.3203855089626048,0.4849020210866412,0.3078000855392056,0.6375507806810347,0.1510204932905322,0.9127986437369786,0.7110731625711549,0.7519307305449978,0.5340192959574802,0.14190913685174092,0.04189115644370759,0.015458153171268122,0.17003616216736125,0.06938415271194517,0.6458141494568066,0.2545504537012546,0.40623944088167696,0.19293819988096367,0.32015371268825854,0.4191986600760128,0.3831395981869925,0.28749155281435707,0.20195138767949472,0.3073120867222849,0.28099534176935775,0.40102205024371657,0.7883858031521728,0.39509019914275356,0.30780054335612556,0.7224731448301841,0.6548456188999828,0.4381063820585289,0.4824252953896668,0.5460793520444731,0.26510666279529405,0.8917646264717737,0.6470454793322289,0.7067677503758164,0.24754229700979483
0.42988955048387517,0.9753483935457048,0.24740846090389423,0.48875990932881147,0.37748203467550423,0.09677784346792342,0.16435264400139155,0.9223407646489782,0.5098161305953745,0.7204903907325545,0.21457395952141015,0.17543442860278305,0.7779039958966381,0.7591226221377011,0.4760219142773175,0.4223306915443834,0.4310511450107902,0.6207588368074451,0.8339664668187616,0.6073335675610497,0.8985127436925497,0.2089328709459267,0.22595563356544138,0.25094318474588806,0.5684622925646954,0.39739980664556424,0.3499702687583699,0.35372273009574146,0.2196774600996975,0.4660813194183808,0.39558960299990015,0.36734991059144895,0.20168889723558422,0.2820899284293341,0.5031671965005554,0.06886096863840761,0.23577587668834327,0.26082428244888367,0.030582232034211967,0.32701447598451666,0.063116967840707,0.10846085898961302,0.7362616834875169,0.4700323840039435,0.385399606083248,0.73747438975134
0.28786604344812505,0.5368229926053921,0.46571667620070634,0.2978937750971769,0.33849033124267586,0.23494873097857621,0.551609592903143,0.07903886249782775,0.7373411058897402,0.11631873518500947,0.3511213161921019,0.5934456975940035,0.7707954835254619,0.410177427953745,0.964488197288743,0.7497958330559418,0.287671793922985,0.26226095163462626,0.3134899004719643,0.5362154849347349,0.5297113674630625,0.44253142028166664,0.36997146447101725,0.44139611152986036,0.5015796163704459,0.6306461799271537,0.47607410167229763,0.5188147306952127,0.4835178271562218,0.4604506751051974,0.40547722842835127,0.5021489896002109,0.45467381340146473,0.5296661411924188,0.3671584868095165,0.1602455789255579,0.4327542640383302,0.2705122555744998,0.12864667471198477,0.2514426504123689,0.1737688526449897,0.2827671552537706,0.7181182765244065,0.31996138135452973,0.6434866271257554,0.5469625867732572
0.6773374744579734,0.5652319600663722,0.5629850964620638,0.1034922437823302,0.3688447195230029,0.7136093515401316,0.06322130123650098,0.7198099701990818,0.16109809572009132,0.9197442871144526,0.8798511942170355,0.2715490177767404,0.6497776074721887,0.07334290840781323,0.12707082679638426,0.7654845319337457,0.6763792592010829,0.5160412011107595,0.4649268540770784,0.4074361924616005,0.5277924170515279,0.11785922728555767,0.28778389849495195,0.14518197461721358,0.3854624495737115,0.2602162721666629,0.24259872370515118,0.35879953382522234,0.1778710957813693,0.2811206179154585,0.15855619777570665,0.21122636109560597,0.5078965666750506,0.32800343465805215,0.6345878670964239,0.368992215520829,0.2532209914382447,0.3968169367095271,0.041450199774381136,0.5276912191291012,0.28142939117603216,0.22476564276031338,0.6384213162803019,0.17203937827090002,0.30926923509012777,0.6648805636067406
